 Order ID ,customer id,CUSTOMER__Name,e-mail Address,Phone No.,CITY/town,Age (yrs),Order Date ,ship_date,Product Cat.,product-name,Qty.,Unit Price(KES/USD/EUR),discount %,curr, TOTAL_amount ,Payment Method ,Order STATUS,review rating(1-5),Marketing_Source?, Full_Address / Street-ZIP 
ORD-104546,CUST-3392,Wanjiku Smith,wanjiku.smith447@example.com,+254796753033, Mombasa,24,2025-04-01,2025-04-08,Sport,Sports Item 96,5,9054.72,15,EUR,38482.56,CASH,Return,3,Google Ads,"5144, Haile Selassie Ave, Mombasa County, P.O Box 80101, KE"
ORD-104885,CUST-2170,Lina Ali,lina.ali645@example.com,+254752749525,machakos,43,26-Jun-2024,10-Jul-2024,Electrnics,Electronics Item 21,4,1611.57,0,KES,6446.28,cash,CANCELLED,5,Facebook,Enterprise Road 7221 | Suite C-799 | Machakos | ZIP:90100 | KE
ORD-101654,CUST-2356,Quinn Mensah,quinn.mensah779@example.com,+254779376161,KLA,47,2024-02-24,2024-03-03,groceries,Groceries Item 57,7,696.06,10,EUR,4385.18,Mpesa,In Transit,5,Referral,5156 Mbagathi Way Apartment C-651 Kampala 256 KE
ORD-104992,CUST-2500,Amina Lopez,amina.lopez937@example.com,+254783713550,nairobi,34,03-Jul-2023,21-Jul-2023,Clothing,Fashion Item 51,5,16231.81,5,KES,77101.1,CARD,Shipped,5,Email,NAIROBI - 2810 UHURU HIGHWAY -  - 00505 - KENYA
ORD-102674,CUST-2450,Ivy Patel,ivy.patel725@example.com,+254740903896,Nairobii,66,,01-Oct-2024,groceries,Groceries Item 45,7,7376.46,25,EUR,38726.42,Debit Card,PENDING,N/A,Instagram,"8379, Tom Mboya Street, Nairobi County, P.O Box 00200, KE"
ORD-104909,CUST-2315,Nia Lopez,nia.lopez786@example.com,+254718795649,Nakuru,21,2023-04-02,2023-04-10,Groceries,Groceries Item 46,3,13845.47,15,USD,35305.95,Mpesa,Cancelled,4,Unknown," 8784 Mbagathi Way, Floor A-173, Nakuru, Machakos, 20100, KE "
ORD-104424,CUST-3328,Ruth Smith,ruth.smith550@example.com,+254720431949,KSM,45,16-Jun-2024,20-Jun-2024,Beauty,Beauty Item 9,4,6847.73,0,EUR,27390.92,Cash,CANCELLED,,Unknown,"9570 Mbagathi Way, Kisumu, Kenya, 40100"
ORD-103235,CUST-2337,Amina Mensah,amina.mensah733@example.com,+254766169447,nakuru,48,05/07/2023,19/07/2023,Books,Books Item 68,8,15690.8,10,KES,112973.76,Card,Shipped,5,Instagram,"1719 Mbagathi Way, Floor C-583, Nakuru, Mombasa, , KE"
ORD-104862,CUST-1966,Uma Ndlovu,uma.ndlovu319@example.com,+254737132809,Nairobii,66,16-Jan-2024,25-Jan-2024,Home/Kitchen,Home Item 99,5,1888.81,0,USD,9444.05,BANK TRANSFER,cancelled,2,,Nairobi - 7751 Haile Selassie Ave - Floor D-552 - 00505 - kenya
ORD-103004,CUST-3105,Wanjiku Patel,wanjiku.patel35@example.com,0738315694,kampala,44,03/01/2024,13/01/2024,Grocery,Groceries Item 29,4,13735.91,10,EUR,49449.28,cash,returned,4,Referral,"9179 Enterprise Road, Block B-55, Kampala, Kisumu, 10200, kenya"
ORD-100097,CUST-1792,james ndlovu,james.ndlovu145example.com,+254782095327,Thika,60,08-Feb-2025,25-Feb-2025,Beauti,Beauty Item 109,3,3106.94,30,KES,6524.57,CASH,shipped,3,Facebook,"2956 Argwings Kodhek Rd, Thika, K.E., 01002"
ORD-101016,CUST-1308,ezekiel brown,ezekiel.brown492@example.com,+254753258168,nairobi,50,03-02-2025,03-06-2025,electronics,Electronics Item 11,6,1394.88,20,KES,6695.42,Credit card,Return,N/A,Organic,"4862 kimathi street, nairobi, k.e., 00606"
ORD-103392,CUST-3289, Kofi Otieno ,kofi.otieno483@example.com,+254731962177,Nakuru ,46,2024-09-04,2024-09-12,Book,Books Item 59,2,7312.23,30,EUR,10237.12,cash,Return,3,Email,2503 Koinange Street Unit D-691 Nakuru 20117 Kenya
ORD-101300,CUST-3378,Chen Smith,chen.smith229@example.com,+254773110143,Msa,57,03-07-2023,03-17-2023,HOME,Home Item 54,4,14769.98,15,KES,50217.93,M-PESA,Return,,Organic,"9577, Uhuru Highway, Mombasa County, P.O Box 80100, KE"
ORD-100606,CUST-2875,Nia Lopez,nia.lopez531@example.com,,Dar,47,2024-03-16,2024-03-26,fashion,Fashion Item 99,7,13943.3,5,EUR,92722.94,CARD,delivered,5,Google Ads,"9922 Kimathi Street, Dar es Salaam, KE, 14110"
ORD-102214,CUST-2673,Omar Smith,omar.smith786@example.com,+254757003100,machakos,65,14-May-2023,,home and kitchen,Home Item 55,6,1500.89,30,EUR,6303.74,Bank Transfer,Return,N/A,,
ORD-101445,CUST-1716,Victor Mensah,victor.mensah811@example.com,+254776367397,Mombasa,,06-22-2024,07-10-2024,Electronics,Electronics Item 7,3,11685.17,25,USD,26291.63,Cash,pending,N/A,,"5472 Haile Selassie Ave, House B-281, Mombasa, Kiambu, 80118, K.E."
ORD-101420,CUST-1670,CHEN LOPEZ,chen.lopez440@example.com,+254713694343,Dar es Salaam,24,03-Jun-2024,10-Jun-2024,groceries,Groceries Item 79,7,2764.44,10,USD,17415.97,Debit Card,pending,5,Unknown,"1100, Uhuru Highway, Dar es Salaam County, P.O Box 11101, KE"
ORD-104596,CUST-2313,chen mwangi,chen.mwangi279@example.com,+254743212481,machakos,65,25-Jul-2024,07-Aug-2024,Sport,Sports Item 38,2,11350.52,15,KES,19295.88,CASH,shipped,4,Instagram,Apartment D-228; 9819-Enterprise Road; Machakos; Nakuru; postal code 90100; KE
ORD-101666,CUST-2430,Nia Garcia,nia.garcia844@example.com,0763139958,Dar,73,09/12/2024,03/12/2024,Book,Books Item 74,8,10155.29,5,KES,77180.2,Cash,DELIVERED,2,Instagram,5578 Uhuru Highway Floor D-650 Dar es Salaam 11101 kenya
ORD-100791,CUST-2937,Ruth Khan,ruth.khan853@example.com,+254773859894,Kisumu ,41,2023-03-21,2023-04-05,Book,Books Item 89,1,14084.62,25,EUR,10563.47,Mpesa,Return,N/A,Instagram,Kenyatta Road 1905 | Apt A-485 | Kisumu | ZIP:40123 | K.E.
ORD-100759,CUST-2978,Fatima Garcia,fatima.garcia295@example.com,+254790607170,NKR,26,01-Feb-2024,05-Feb-2024,Clothing,Fashion Item 16,8,17808.81,0,EUR,142470.48,BANK TRANSFER,delivered,3,Unknown,River Road 9568 | Apt B-994 | Nakuru | ZIP:20100 | KE
ORD-101082,CUST-2050,Nia Khan,nia.khan888@example.com,+254742449738,Eld,62,15/04/2023,27/04/2023,home and kitchen,Home Item 26,3,14643.59,10,KES,39537.69,M-PESA,CANCELLED,2,,Haile Selassie Ave 4646 | Apt B-886 | Eldoret | ZIP:30120 | KE
ORD-103272,CUST-1125,Wanjiku Hussein,wanjiku.hussein913@example.com,+254733827468,Thika,26,04-06-2024,04-07-2024,Beauti,Beauty Item 38,3,15784.2,30,EUR,33146.82,CASH,Cancelled,N/A,Referral,"4544 Uhuru Highway, Flr A-614, Thika, Nakuru, 01000, K.E."
ORD-104913,CUST-2381,moses njoroge,moses.njoroge397@example.com,+254740423093,Msa,63,2023-09-14,2023-09-28,Sport,Sports Item 95,3,11202.88,5,USD,31928.21,Bank,In Transit,1,Referral,"3024 Tom Mboya Street,, Apt D-711,, Mombasa,, Nakuru,, 80101,, K.E."
ORD-101252,CUST-2942,moses okafor,moses.okafor985@example.com,+254742525279,kampala,40,2024-06-08,2024-06-22,Beauty,Beauty Item 19,8,1937.68,20,USD,12401.15,cash,PENDING,4,Email,"8506 Mbagathi Way, Kampala, K.E., 10200"
ORD-100423,CUST-2369,Nia Ndlovu,,254720557472,Thika,29,14-May-2024,23-May-2024,ELEC,Electronics Item 47,6,9311.32,0,KES,55867.92,cash,Complete,2,,Langata Road 5789 | Flr A-842 | Thika | ZIP:01002 | Kenya
ORD-102387,CUST-2775,Yara Khan,yara.khan46@example.com,+254765399311,nakuru,31,03/04/2023,11/04/2023,groceries,Groceries Item 98,3,12062.91,5,USD,34379.29,Cash,Complete,2,Organic,"2581 Koinange Street, House A-200, Nakuru, Kiambu, 20100, kenya"
ORD-101174,CUST-2990,Grace Ali,grace.ali730@example.com,+254711688637,eldoret,50,20/02/2025,06/03/2025,home and kitchen,Home Item 36,4,14946.2,25,EUR,44838.6,Credit card,Pending,3,Google Ads,"4025, Argwings Kodhek Rd, Eldoret County, P.O Box 30100, KE"
ORD-102795,CUST-2612,Amina Mensah,amina.mensah687@example.com,+254762679848, Nairobi ,68,28-Jan-2024,12-Feb-2024,Books,Books Item 3,5,13692.92,25,EUR,51348.45,BANK TRANSFER,PENDING,5,Referral,Nairobi - 238 Ngong Road - Unit A-362 - 00606 - Kenya
ORD-102571,CUST-1856,Samuel Garcia,samuel.garcia980@example.com,+254756239580, Eldoret,41,2023-10-30,2023-11-15,beauty,Beauty Item 105,6,16440.85,20,EUR,78916.08,BANK TRANSFER,Shipped,,,"6767 Uhuru Highway, Apartment A-499, Eldoret, Uasin Gishu, 30100, KE"
ORD-101507,CUST-3498,Amina Patel,amina.patel770@example.com,+254738052091,Nairobi,41,26-Sep-2023,07-Oct-2023,books,Books Item 15,1,16918.05,5,USD,16072.15,CASH,CANCELLED,2,Referral,"7456 Enterprise Road, Nairobi, kenya, 00100"
ORD-100851,CUST-2118,Uma Brown,uma.brown108@example.com,+254790462901,Machakos ,44,2023-09-14,2023-09-22,Beauty,Beauty Item 65,7,13700.09,20,USD,76720.5,Mobile Money,shipped,5,Email,"3699, Argwings Kodhek Rd, Machakos County, P.O Box 90100, KE"
ORD-103107,CUST-1011,Uma Kamau,uma.kamau757@example.com,+254785049304,NKR,27,12/02/2025,12/02/2025,Books,Books Item 23,2,8837.24,5,EUR,16790.76,Mpesa,returned,2,Instagram,Nakuru - 1470 Haile Selassie Ave - Apt D-602 - 20117 - kenya
ORD-100093,CUST-2838,Zane Okafor,zane.okafor64@example.com,+254714336089,dar es salaam,30,,2023-12-04,Book,Books Item 72,7,4467.32,15,EUR,26580.55,bank transfer,Return,5,Email,Apartment A-628; 7617-Ngong Road; Dar es Salaam; Machakos; postal code 14110; kenya
ORD-100690,CUST-1485,Wanjiku Mwangi,wanjiku.mwangi952@example.com,+254756841447,eldoret,32,21-Mar-2025,24-Mar-2025,groceries,Groceries Item 85,7,10072.99,5,KES,66985.38,M-Pesa,In Transit,1,Instagram,"2998 Koinange Street, Eldoret, K.E., 30120"
ORD-101007,CUST-2727,Uma Garcia,uma.garcia664@example.com,+254799273858,Machakos,38,25-Jun-2023,10-Jul-2023,sports,Sports Item 96,2,15503.82,30,KES,21705.35,Bank Transfer,DELIVERED,1,Google Ads,Ngong Road 4239 | Suite D-705 | Machakos | ZIP:90100 | KE
ORD-102577,CUST-1685,Tariq Ali,tariq.ali686@example.com,+254749812934,Eld,27,04-20-2025,04-29-2025,Beauty,Beauty Item 74,8,6454.87,30,KES,36147.27,mobile money,cancelled,1,Organic,Ngong Road 7086 | Unit C-195 | Eldoret | ZIP:30120 | KE
ORD-100599,CUST-1207,Chen Otieno,chen.otieno147@example.com,+254737235221,eldoret,35,26/08/2024,23/08/2024,HOME,Home Item 109,4,7019.66,0,KES,28078.64,card,In Transit,2,Instagram,"9179 Tom Mboya Street, Eldoret, kenya, 30120"
ORD-100998,CUST-1822,Fatima Mwangi,fatima.mwangi45example.com,+254744867659, Eldoret,49,06-08-2023,06-19-2023,Book,Books Item 68,4,17805.14,20,KES,56976.45,Bank Transfer,delivered,3,Email,"4086, River Road, Eldoret County, P.O Box 30100, Kenya"
ORD-102620,CUST-3124,Samuel Mwangi,samuel.mwangi331@example.com,+254723560369,Nairobii,53,09-Mar-2024,12-Mar-2024,Sports,Sports Item 4,8,6910.62,5,EUR,52520.71,CASH,PENDING,3,Google Ads,Floor C-799; 9675-Moi Avenue; Nairobi; Kiambu; postal code 00100; K.E.
ORD-101951,CUST-1272,Tariq Khan,tariq.khan111@example.com,+254729647954,thika,72,2024-11-24,2024-12-08,books,Books Item 36,2,15773.43,20,EUR,25237.49,CARD,Shipped,2,Unknown,Thika - 2939 Argwings Kodhek Rd - Apt C-556 - 01002 - K.E.
ORD-101245,CUST-1489,Victor Garcia,victor.garcia522@example.com,+254768183331,Kisumu ,56,01/04/2025,,Sport,Sports Item 53,4,334.6,20,EUR,1070.72,BANK TRANSFER,Complete,1,Organic,"5867 Langata Road, Kisumu, K.E., 40123"
ORD-100666,CUST-1312,Omar Kamau,omar.kamau342@example.com,+254766945454,Machakos,28,28-Sep-2024,08-Oct-2024,Books,Books Item 6,4,13067.39,15,KES,44429.13,CASH,PENDING,5,Referral,"307, Mbagathi Way, Machakos County, P.O Box 90100, kenya"
ORD-104166,CUST-2658,Quinn Smith,quinn.smith910@example.com,+254737152563, Nairobi ,61,23/10/2023,01/11/2023,sports,Sports Item 43,6,12135.78,15,KES,61892.48,card,returned,4,Email,"3658, Enterprise Road, Nairobi County, P.O Box 00505, K.E."
ORD-102465,CUST-3449,Quinn Mwangi,quinn.mwangi644@example.com,+254729461629,kampala,32,07-02-2024,07-20-2024,books,Books Item 8,2,3367.45,25,USD,5051.17,mobile money,Cancelled,5,Organic,Tom Mboya Street 133 | Apartment A-232 | Kampala | ZIP:10200 | KE
ORD-103798,CUST-3494,Lina Smith,lina.smith537@example.com,+254794953895,machakos,66,11/01/2023,17/01/2023,Sports,Sports Item 20,-5,13926.87,10,EUR,-62670.92,CASH,delivered,4,,Block C-356; 7530-Kenyatta Road; Machakos; Kisumu; postal code 90100; kenya
ORD-104055,CUST-1725,uma ndlovu,uma.ndlovu99@example.com,0754641950,kampala,19,11-25-2023,12-07-2023,ELEC,Electronics Item 75,8,15449.7,20,EUR,98878.08,Card,pending,4,Google Ads,"7174 Mbagathi Way, Floor D-581, Kampala, Nairobi, 256, KE"
ORD-101306,CUST-1005,Ivy Ali,ivy.ali858@example.com,0776280830,Dar es Salaam,59,2024-03-07,2024-03-23,electronics,Electronics Item 36,6,13688.61,0,EUR,82131.66,BANK TRANSFER,Canceled,N/A,Unknown,Dar es Salaam - 9436 Enterprise Road - Block A-177 - 14110 - kenya
ORD-100372,CUST-1346,Victor Khan,victor.khan744@example.com,+254751271494,Machakos ,29,02-04-2024,02-09-2024,Fashn,Fashion Item 93,7,4046.27,30,EUR,19826.72,cash,cancelled,3,Google Ads,Machakos - 84 Enterprise Road - Apt B-451 - 90119 - kenya
ORD-103604,CUST-2679,Priya Kamau,quinn.kimani706@example.com,+254740862177,Nakuru ,59,2023-08-14,2023-08-25,Fashn,Fashion Item 10,7,9531.49,30,USD,46704.3,M-Pesa,returned,1,Google Ads,Nakuru - 1249 Tom Mboya Street - Block B-278 - 20100 - kenya
ORD-102033,CUST-1511,Moses Okafor,,+254736263860, Thika,55,12/10/2024,14/10/2024,books,Books Item 65,1,8434.87,0,EUR,8434.87,Bank,In Transit,5,Unknown,"7807 Mbagathi Way, Thika, Kenya, 01000"
ORD-101022,CUST-2885,Chen Mensah,,+254776486755,Machakos ,51,2024-01-28,2024-02-06,Fashion,Fashion Item 47,7,10873.32,25,EUR,57084.93,Credit card,In Transit,4,Google Ads,5121 Mbagathi Way Floor D-708 Machakos  Kenya
ORD-104319,CUST-1195,Omar Mwangi,omar.mwangi136@example.com,+254783865760,Thika,20,10-11-2023,10-28-2023,Electronics,Electronics Item 68,4,5204.35,10,USD,18735.66,Bank Transfer,Complete,3,Google Ads,Thika - 8263 Langata Road - Block D-638 - 01000 - K.E.
ORD-102455,CUST-1606,Nia Ali,nia.ali958@example.com,,NBO,56,2023-11-22,2023-12-02,groceries,Groceries Item 61,3,15303.8,5,EUR,43615.83,Debit Card,Returned,N/A,Email,3558 Langata Road  Nairobi 00100 K.E.
ORD-100583,CUST-2150,Fatima Mensah,priya.garcia56@example.com,+254714431462,Kisumu,42,25-Sep-2024,02-Oct-2024,Home/Kitchen,Home Item 1,3,2934.22,25,USD,6601.99,card,In Transit,3,Unknown,Flr D-689; 4379-Haile Selassie Ave; Kisumu; Uasin Gishu; postal code 40123; K.E.
ORD-104106,CUST-1225,Victor Ndlovu,victor.ndlovu755@example.com,+254779555449,Nakuru,55,03-09-2024,03-11-2024,Fashion,Fashion Item 79,8,14118.4,25,EUR,84710.4,Credit card,Shipped,1,Google Ads,Kimathi Street 7077 | Flr A-124 | Nakuru | ZIP:20100 | Kenya
ORD-102258,CUST-2188,Lina Ali,lina.ali968@example.com,+254768749039,thika,35,15-Mar-2024,24-Mar-2024,Beauty,Beauty Item 76,7,3430.66,0,EUR,24014.62,CASH,shipped,N/A,Email,Apartment A-749; 8466-Koinange Street; Thika; Nakuru; postal code 01000; kenya
ORD-101799,CUST-3050,Omar Garcia,omar.garcia560@example.com,0746441106,Dar,28,2024-04-08,2024-04-20,beauty,Beauty Item 116,4,17782.88,10,EUR,64018.37,card,DELIVERED,4,Referral,7156 Langata Road Apt B-54 Dar es Salaam 11101 KE
ORD-100193,CUST-1842,Uma Mensah,uma.mensah548@example.com,+254770604045,dar es salaam,42,2024-01-13,2024-01-29,ELEC,Electronics Item 4,3,3782.23,20,KES,9077.35,card,shipped,4,Instagram,River Road 6185 | Unit D-553 | Dar es Salaam | ZIP:14110 | Kenya
ORD-101772,CUST-1868,Kofi Ali,kofi.ali780@example.com,254783348307,mombasa,36,01-12-2025,01-29-2025,Sports,Sports Item 108,6,1435.0,20,EUR,6888.0,Debit Card,Shipped,,,"8107, Langata Road, Mombasa County, P.O Box , K.E."
ORD-100473,CUST-3454,Ezekiel Okafor,ezekiel.okafor735@example.com,+254729218151,nakuru,51,2023-05-24,2023-06-03,sports,Sports Item 72,6,12894.49,5,USD,73498.59,Debit Card,Delivered,3,Email,7803 Haile Selassie Ave Apt D-62 Nakuru 20117 KE
ORD-103789,CUST-2221,Ruth Patel,ruth.patel329@example.com,+254725007727,eldoret,66,07-06-2024,07-23-2024,ELEC,Electronics Item 5,2,4056.77,25,KES,6085.15,BANK TRANSFER,Delivered,4,Referral,2635 Kimathi Street Unit A-1 Eldoret 30120 kenya
ORD-104568,CUST-1377,amina patel,amina.patel781@example.com,254750710071, Nairobi ,66,03-19-2024,03-31-2024,Electrnics,Electronics Item 43,8,4791.14,30,KES,26830.38,mobile money,pending,1,Organic,"3193 Enterprise Road, Nairobi, K.E., "
ORD-101014,CUST-3477,Omar Khan,omar.khan687@example.com,+254798672631, Eldoret,61,2025-04-06,2025-04-24,Sports,Sports Item 102,4,2347.38,0,USD,9389.52,M-Pesa,shipped,1,Facebook,8196 River Road Apartment D-804 Eldoret 30120 Kenya
ORD-104072,CUST-3137,Zane Njoroge,ruth.brown490@example.com,0742918393,Msa,26,02/07/2024,06/07/2024,Electronics,Electronics Item 111,8,16195.03,5,EUR,123082.23,BANK TRANSFER,PENDING,,Facebook,mombasa - 5379 argwings kodhek rd - unit a-113 - 80101 - kenya
ORD-103884,CUST-3275,Quinn Lopez,quinn.lopez723@example.com,+254771642504,KLA,59,02-May-2024,03-May-2024,home and kitchen,Home Item 118,6,16673.85,25,KES,75032.32,M-PESA,cancelled,1,,"3850 Kenyatta Road, Kampala, KE, 10200"
ORD-100525,CUST-2225,Victor Kimani,victor.kimani594@example.com,+254723818540,Kisumu,56,2023-02-19,2023-02-25,Home & Kitchen,Home Item 26,8,14001.11,25,USD,84006.66,Debit Card,CANCELLED,2,Email," 2311 Tom Mboya Street, Kisumu, K.E., 40100 "
ORD-103241,CUST-2378,Ruth Kamau,ruth.kamau82@example.com,+254713696946,kampala,69,06-13-2023,06-18-2023,beauty,Beauty Item 34,1,8443.47,5,KES,8021.3,Mobile Money,cancelled,2,Referral,2319 Mbagathi Way Unit B-526 Kampala 256 kenya
ORD-103670,CUST-2461,Ivy Ndlovu,ivy.ndlovu641@example.com,+254722290367,Nairobi,75,08-Dec-2024,13-Dec-2024,electronics,Electronics Item 84,4,13130.95,15,KES,44645.23,M-PESA,In Transit,1,Unknown,Nairobi - 269 Argwings Kodhek Rd - Floor A-363 - 00100 - Kenya
ORD-100780,CUST-1969,CHEN GARCIA,chen.garcia206@example.com,+254715232080,dar es salaam,71,26/12/2024,09/01/2025,Groceries,Groceries Item 39,2,14126.28,10,USD,25427.3,bank transfer,In Transit,,Organic,"1275 argwings kodhek rd, dar es salaam, ke, 14110"
ORD-100042,CUST-2016,Chen Smith,chen.smith216@example.com,+254776845536,NKR,21,23-Nov-2023,04-Dec-2023,Clothing,Fashion Item 39,8,1545.27,20,EUR,9889.73,Bank Transfer,returned,2,Unknown,"2601 Argwings Kodhek Rd, Apt A-506, Nakuru, Uasin Gishu, 20100, Kenya"
ORD-103490,CUST-3184,Wanjiku Kamau,wanjiku.kamau110@example.com,0751078801,Nairobii,60,01-03-2025,01-10-2025,groceries,Groceries Item 31,5,7166.5,25,EUR,26874.38,card,Pending,3,Organic,River Road 2204 | Block A-108 | Nairobi | ZIP:00100 | KE
ORD-100017,CUST-1348,Diana Okafor,diana.okafor604@example.com,+254723492385,Nakuru,58,10-Aug-2024,19-Aug-2024,Book,Books Item 17,5,1057.9,30,KES,3702.65,Bank Transfer,Complete,4,Email,"9898 Argwings Kodhek Rd, Nakuru, K.E., 20100"
ORD-101124,CUST-3109,Victor Njoroge,victor.njoroge896@example.com,+254752725048,KSM,45,2024-07-09,2024-07-23,groceries,Groceries Item 56,2,5070.31,30,EUR,7098.43,CARD,cancelled,1,Email,"3020 Enterprise Road, Flr C-348, Kisumu, Kisumu, 40100, K.E."
ORD-102932,CUST-1043,Nia Patel,moses.mwangi962@example.com,+254759194318, Thika,43,07-11-2024,07-19-2024,Beauti,Beauty Item 15,7,2570.7,25,USD,13496.17,bank transfer,Pending,,, Apartment D-833; 1390-River Road; Thika; Uasin Gishu; postal code 01000; Kenya 
ORD-103810,CUST-2362,Diana Hussein,diana.hussein978@example.com,+254786279337,Kisumu ,45,not_a_date,13-May-2023,home and kitchen,Home Item 104,1,13289.03,0,KES,13289.03,BANK TRANSFER,shipped,N/A,,
ORD-101537,CUST-2169,Lina Khan,lina.khan690@example.com,+254747830754,dar es salaam,51,19/02/2025,23/02/2025,Home/Kitchen,Home Item 88,2,11039.12,30,KES,15454.77,Bank,Returned,N/A,Organic,
ORD-103258,CUST-2449,tariq ndlovu,tariq.ndlovu330@example.com,,Eldoret,41,15-Jun-2023,30-Jun-2023,home and kitchen,Home Item 119,5,4112.49,10,KES,18506.2,Card,Delivered,,Facebook,Eldoret - 5092 Ngong Road - Unit B-541 - 30120 - Kenya
ORD-101337,CUST-1406,Ruth Lopez,ruth.lopez615@example.com,+254721067363,Dar es Salaam,29,07-24-2023,07-30-2023,HOME,Home Item 62,2,846.44,30,EUR,1185.02,mobile money,PENDING,2,Google Ads,Block B-59; 4464-River Road; Dar es Salaam; Nairobi; postal code 11101; KE
ORD-102678,CUST-2671,Brian Brown,brian.brown64@example.com,+254767660684,Kampala,26,20-Feb-2025,09-Mar-2025,HOME,Home Item 66,1,7175.14,0,EUR,7175.14,Mpesa,cancelled,N/A,Google Ads,
ORD-100887,CUST-3290,Brian Mensah,brian.mensah961@example.com,, Eldoret,18,08/12/2024,26/12/2024,Sports,Sports Item 69,8,5340.17,5,KES,40585.29,cash,Pending,5,Email,Ngong Road 3892 | Flr A-285 | Eldoret | ZIP:30120 | KE
ORD-101591,CUST-2897,Brian Mwangi,brian.mwangi119@example.com,0717530400,kampala,64,02-Jan-2025,15-Jan-2025,Grocery,Groceries Item 34,2,10319.53,0,EUR,20639.06,Debit Card,In Transit,2,,Langata Road 2700 | Flr A-525 | Kampala | ZIP: | Kenya
ORD-101817,CUST-3211,Diana Mwangi,diana.mwangi287@example.com,+254723284218,Eld,68,20/01/2025,28/01/2025,beauty,Beauty Item 19,1,8661.92,10,KES,7795.73,M-PESA,Delivered,,Email,4832 Enterprise Road Apt B-778 Eldoret 30120 KE
ORD-100624,CUST-3083,Ivy Mwangi,ivy.mwangi287@example.com,+254790654516,Mombasa,38,21/05/2024,01/06/2024,Book,Books Item 66,7,11918.32,20,USD,66742.59,CARD,Return,2,Google Ads, Enterprise Road 6401 | Floor A-93 | Mombasa | ZIP:80118 | KE 
ORD-103094,CUST-1369,Omar Kamau,omar.kamau700@example.com,+254744738266,Dar es Salaam,62,12/05/2024,26/05/2024,home and kitchen,Home Item 81,1,16140.66,25,EUR,12105.49,M-Pesa,In Transit,4,Facebook,ARGWINGS KODHEK RD 9165 | UNIT A-802 | DAR ES SALAAM | ZIP:11101 | KENYA
ORD-104190,CUST-2163,Chen Mensah,chen.mensah954@example.com,+254740014693,Dar es Salaam,57,13-May-2024,28-May-2024,Book,Books Item 78,7,8092.73,30,KES,39654.38,card,Return,N/A,Organic,langata road 9879 | apt b-83 | dar es salaam | zip:14110 | kenya
ORD-102311,CUST-1893,Priya Mwangi,priya.mwangi365@example.com,+254739824278,nairobi,44,05-28-2024,06-14-2024,Sports,Sports Item 79,8,14529.35,25,EUR,87176.1,Bank Transfer,In Transit,N/A,Email,Ngong Road 4958 | Apt A-427 | Nairobi | ZIP:00200 | KE
ORD-100151,CUST-2935,Yara Hussein,yara.hussein168@example.com,+254765592149,Eld,130,18/04/2024,06/05/2024,Beauti,Beauty Item 43,0,16813.47,10,EUR,0.0,M-PESA,returned,5,Email,Block D-937; 5190-Enterprise Road; Eldoret; Kisumu; postal code 30120; kenya
ORD-104730,CUST-1500,Chen Okafor,,+254714898838,KLA,56,2024-05-06,2024-05-13,fashion,Fashion Item 68,5,3361.01,30,KES,11763.54,Bank,PENDING,2,Referral,Koinange Street 9382 | Flr C-929 | Kampala | ZIP:10200 | K.E.
ORD-101462,CUST-2609,Ivy Patel,ivy.patel918@example.com,+254764793270,Dar es Salaam,54,10-07-2023,10-21-2023,Groceries,Groceries Item 18,1,7095.52,20,EUR,5676.42,BANK TRANSFER,pending,4,Facebook,Argwings Kodhek Rd 7812 | Block C-518 | Dar es Salaam | ZIP:11101 | Kenya
ORD-102078,CUST-2006,Brian Mensah,brian.mensah453@example.com,+254797761385,nairobi,18,26/06/2024,11/07/2024,ELEC,Electronics Item 111,6,7724.12,0,KES,46344.72,M-Pesa,cancelled,3,Facebook,Kimathi Street 7959 | Suite C-116 | Nairobi | ZIP:00100 | K.E.
